model,seed,backend,n_bindings,query_delay,distractor_rate,value_collision,recall_accuracy,recall_loss
baseline,2,triton,1,16,0.6,True,0.0869140625,3.36163330078125
baseline,2,triton,1,32,0.0,False,0.1337890625,3.0829238891601562
baseline,2,triton,1,32,0.0,True,0.119140625,3.0825119018554688
baseline,2,triton,1,32,0.3,False,0.0771484375,3.2957382202148438
baseline,2,triton,1,32,0.3,True,0.099609375,3.2801284790039062
baseline,2,triton,1,32,0.6,False,0.078125,3.32623291015625
baseline,2,triton,1,32,0.6,True,0.076171875,3.3677215576171875
baseline,2,triton,1,64,0.0,False,0.1103515625,3.2471542358398438
baseline,2,triton,1,64,0.0,True,0.103515625,3.25634765625
baseline,2,triton,1,64,0.3,False,0.0830078125,3.3488693237304688
baseline,2,triton,1,64,0.3,True,0.0673828125,3.3825149536132812
baseline,2,triton,1,64,0.6,False,0.0654296875,3.3947296142578125
baseline,2,triton,1,64,0.6,True,0.0595703125,3.404571533203125
baseline,2,triton,2,8,0.0,False,0.171875,2.949268341064453
baseline,2,triton,2,8,0.0,True,0.3125,2.476365089416504
baseline,2,triton,2,8,0.3,False,0.1162109375,3.19781494140625
baseline,2,triton,2,8,0.3,True,0.1953125,2.8896617889404297
